username,comment,time,tokens
@robinjacky5884,wadidaww,14 jam yang lalu,['wadidaww']
@xyboyyy,jgn kan nangkap goib yg berwujud aja salah nangkep..,21 jam yang lalu,"['jgn', 'kan', 'nangkap', 'goib', 'yg', 'berwujud', 'aja', 'salah', 'nangkep', '..']"
@ridyfake6980,maklumin aja lah ke banyak kerja terlalu santai jadi kaya gini kerja gk becuss😂😂😂,1 hari yang lalu,"['maklumin', 'aja', 'lah', 'ke', 'banyak', 'kerja', 'terlalu', 'santai', 'jadi', 'kaya', 'gini', 'kerja', 'gk', 'becuss😂😂😂']"
@zey27_09,astaghfirullah,1 hari yang lalu,['astaghfirullah']
@rebinrobinho,"boro2 ladusing nangkep bjiorja ,paling ahli ladusing main sabotase
,",2 jam yang lalu,"['boro2', 'ladusing', 'nangkep', 'bjiorja', ',', 'paling', 'ahli', 'ladusing', 'main', 'sabotase', ',']"
@nooneeno00,ini abang narsum ini siapa ya ?,13 jam yang lalu,"['ini', 'abang', 'narsum', 'ini', 'siapa', 'ya', '?']"
@aguskustirta,itu mah yg d tangkep bukan hacker tapi anak depo sejuta dapat saldo 5juta,15 jam yang lalu,"['itu', 'mah', 'yg', 'd', 'tangkep', 'bukan', 'hacker', 'tapi', 'anak', 'depo', 'sejuta', 'dapat', 'saldo', '5juta']"
@ramdhanaja645,pak polisi konoha kapan tobat???,22 jam yang lalu (diedit),"['pak', 'polisi', 'konoha', 'kapan', 'tobat', '?', '?', '?']"
@neliwahyudi6110,klu tau kenapa gk bergerak. bongkar dog,14 jam yang lalu,"['klu', 'tau', 'kenapa', 'gk', 'bergerak', '.', 'bongkar', 'dog']"
@omelet_2,46:16 siapa tuh yang katanya bodoh? fufufafa ya 🤣🤣,1 hari yang lalu,"['46:16', 'siapa', 'tuh', 'yang', 'katanya', 'bodoh', '?', 'fufufafa', 'ya', '🤣🤣']"
@rockyblack-z6i1h,om ded bikin sayembara bisa hilangin akun om 😂 klo mau tau hebatnya hacker,5 jam yang lalu,"['om', 'ded', 'bikin', 'sayembara', 'bisa', 'hilangin', 'akun', 'om', '😂', 'klo', 'mau', 'tau', 'hebatnya', 'hacker']"
@arifjael,itu pemerintah ada aplikasi sentuhtanahku kalau sampai bocor dampaknya gimana 😢,1 hari yang lalu,"['itu', 'pemerintah', 'ada', 'aplikasi', 'sentuhtanahku', 'kalau', 'sampai', 'bocor', 'dampaknya', 'gimana', '😢']"
@antopusat1112,"nangkap silfester aja kga mampu, gimana nangkap hacker",15 jam yang lalu,"['nangkap', 'silfester', 'aja', 'kga', 'mampu', ',', 'gimana', 'nangkap', 'hacker']"
@mulyanagogon,inh gila y para pemimpin negra kita ga tau gimba caramikir y mereka ..hrus y talenta seperti inh itu di kasih waduh untuk memejukan negri ..bosss jgn korupsi mulu lu tikus ahk,1 hari yang lalu,"['inh', 'gila', 'y', 'para', 'pemimpin', 'negra', 'kita', 'ga', 'tau', 'gimba', 'caramikir', 'y', 'mereka', '..', 'hrus', 'y', 'talenta', 'seperti', 'inh', 'itu', 'di', 'kasih', 'waduh', 'untuk', 'memejukan', 'negri', '..', 'bosss', 'jgn', 'korupsi', 'mulu', 'lu', 'tikus', 'ahk']"
@tohapsimbolon1863,tampang lo juga kayak anak punk bro,1 hari yang lalu,"['tampang', 'lo', 'juga', 'kayak', 'anak', 'punk', 'bro']"
@chamcaiiocha,wow cyber indonesia  di sepelei  sama ini orang😂,7 jam yang lalu,"['wow', 'cyber', 'indonesia', 'di', 'sepelei', 'sama', 'ini', 'orang😂']"
@prayogyasmara8687,"sasar program mbg, terlalu dipaksakan dan tidak tepat sasaran",1 hari yang lalu,"['sasar', 'program', 'mbg', ',', 'terlalu', 'dipaksakan', 'dan', 'tidak', 'tepat', 'sasaran']"
@umarnuhachanel6062,mantap bos dedi,1 hari yang lalu,"['mantap', 'bos', 'dedi']"
@dongengmisteri352,susahnya klu d kadalinb kayak ciek apa bodoh,1 hari yang lalu,"['susahnya', 'klu', 'd', 'kadalinb', 'kayak', 'ciek', 'apa', 'bodoh']"
@abdulbasith-il1me,"pmth blum sampai situ sadarnya, gen boomber. nth klo dah gen z/m yg lebih melek it",1 hari yang lalu,"['pmth', 'blum', 'sampai', 'situ', 'sadarnya', ',', 'gen', 'boomber', '.', 'nth', 'klo', 'dah', 'gen', 'z/m', 'yg', 'lebih', 'melek', 'it']"
@septiohadipujayana9502,"sok sok'an mau nangkep hacker , brantas judol aja ga kelar kelar 😭",33 menit yang lalu,"['sok', ""sok'an"", 'mau', 'nangkep', 'hacker', ',', 'brantas', 'judol', 'aja', 'ga', 'kelar', 'kelar', '😭']"
@renjaperlambangfusga,tolong hitung dia ngomong simple berapa kali,9 jam yang lalu,"['tolong', 'hitung', 'dia', 'ngomong', 'simple', 'berapa', 'kali']"
@dekaiev7120,"25:33 iq harusnya memang di atas rata2 itu meskipun ada yg autis, mau se ngulik apapun kalo iq rendah ga bakal bisa",23 jam yang lalu,"['25:33', 'iq', 'harusnya', 'memang', 'di', 'atas', 'rata2', 'itu', 'meskipun', 'ada', 'yg', 'autis', ',', 'mau', 'se', 'ngulik', 'apapun', 'kalo', 'iq', 'rendah', 'ga', 'bakal', 'bisa']"
@parkadell_3198,"banyak yg punya potensi bagus soal ginian malah di anggurin sama negara pdahal klo di gunain baik baik dan kerjasama bareng mereka imbasnya jg baik,skrng giliran udah kecolongan kalang kabut sendirii sok sok an nangkep s hacker😂emng lawak kali para polisi tidur ituu😂🤣🤣🤣",1 hari yang lalu,"['banyak', 'yg', 'punya', 'potensi', 'bagus', 'soal', 'ginian', 'malah', 'di', 'anggurin', 'sama', 'negara', 'pdahal', 'klo', 'di', 'gunain', 'baik', 'baik', 'dan', 'kerjasama', 'bareng', 'mereka', 'imbasnya', 'jg', 'baik', ',', 'skrng', 'giliran', 'udah', 'kecolongan', 'kalang', 'kabut', 'sendirii', 'sok', 'sok', 'an', 'nangkep', 's', 'hacker😂emng', 'lawak', 'kali', 'para', 'polisi', 'tidur', 'ituu😂🤣🤣🤣']"
@maminhdon-j7j,"alhamdulillah,💙ℙℝ𝕆𝔹𝔼𝕋-855💙bikin hiburan lebih meaningful! ceritanya relatable, hadiahnya wow!💯",16 jam yang lalu,"['alhamdulillah', ',', '💙ℙℝ𝕆𝔹𝔼𝕋-855💙bikin', 'hiburan', 'lebih', 'meaningful', '!', 'ceritanya', 'relatable', ',', 'hadiahnya', 'wow', '!', '💯']"
@erosscandra1,"punya pekerja gini amat yah, bisanya semena - mena kepada rakyat 😢",1 hari yang lalu,"['punya', 'pekerja', 'gini', 'amat', 'yah', ',', 'bisanya', 'semena', '-', 'mena', 'kepada', 'rakyat', '😢']"
@clakclik-2233,"berarti polisi ngawur dong,,,maksudnya apa yaaa ???",1 hari yang lalu,"['berarti', 'polisi', 'ngawur', 'dong', ',', ',', ',', 'maksudnya', 'apa', 'yaaa', '?', '?', '?']"
@yudhadharmawan6453,"jangan kan prestasi kerja nyata dan bener aja udah susah mereka lakukan.  institusinya kaga bisa kerja sulit dipercaya .udh kebangetan bobrok. harus di reformasi,rusak sistemnya sudah... dongo banget bisa kegocek anak punk. 😂",1 hari yang lalu (diedit),"['jangan', 'kan', 'prestasi', 'kerja', 'nyata', 'dan', 'bener', 'aja', 'udah', 'susah', 'mereka', 'lakukan', '.', 'institusinya', 'kaga', 'bisa', 'kerja', 'sulit', 'dipercaya', '.udh', 'kebangetan', 'bobrok', '.', 'harus', 'di', 'reformasi', ',', 'rusak', 'sistemnya', 'sudah', '...', 'dongo', 'banget', 'bisa', 'kegocek', 'anak', 'punk', '.', '😂']"
@irwanalhadiyu,ada g sihhh haker jd robin hood???,9 jam yang lalu,"['ada', 'g', 'sihhh', 'haker', 'jd', 'robin', 'hood', '?', '?', '?']"
@lionboxingacademyshop,dulu ada lite big,1 hari yang lalu,"['dulu', 'ada', 'lite', 'big']"
@ganangsetiyajid5942,gua suka nonton podkas ini yg gua benci cc nya gak pernah aktif karena tdk selalu play di ruangan sunyi,1 hari yang lalu,"['gua', 'suka', 'nonton', 'podkas', 'ini', 'yg', 'gua', 'benci', 'cc', 'nya', 'gak', 'pernah', 'aktif', 'karena', 'tdk', 'selalu', 'play', 'di', 'ruangan', 'sunyi']"
@hippohappy08,"coba tanyain antonkill, barabravaz, alecztuyos, baztard engine. siapa tau mreka tau 😂",5 jam yang lalu,"['coba', 'tanyain', 'antonkill', ',', 'barabravaz', ',', 'alecztuyos', ',', 'baztard', 'engine', '.', 'siapa', 'tau', 'mreka', 'tau', '😂']"
@ihazeechou8783,ini lagi sotau bjorka siapa wkwk,21 jam yang lalu,"['ini', 'lagi', 'sotau', 'bjorka', 'siapa', 'wkwk']"
@hanifnur850,lu percaya anak lulusan sma bisa nangkep hacker kelas kakap? ngimpi 😂,10 jam yang lalu,"['lu', 'percaya', 'anak', 'lulusan', 'sma', 'bisa', 'nangkep', 'hacker', 'kelas', 'kakap', '?', 'ngimpi', '😂']"
@usut_tuntas,"jangankan danantara,dana di usa aja bisa dibobol 😂mangkanya saya tanya itu narsum om ded pernah di tangkep fbi/cia gak.",23 jam yang lalu,"['jangankan', 'danantara', ',', 'dana', 'di', 'usa', 'aja', 'bisa', 'dibobol', '😂mangkanya', 'saya', 'tanya', 'itu', 'narsum', 'om', 'ded', 'pernah', 'di', 'tangkep', 'fbi/cia', 'gak', '.']"
@haelywangi,gimana kalo pake meet,11 jam yang lalu,"['gimana', 'kalo', 'pake', 'meet']"
@ktm_409,judol banyak kerja sama dengan asian,22 menit yang lalu,"['judol', 'banyak', 'kerja', 'sama', 'dengan', 'asian']"
@mbahsholeh2169,biorka baru keluar hack lagi,9 jam yang lalu,"['biorka', 'baru', 'keluar', 'hack', 'lagi']"
@horizon-f7e,lucu ga sih kalo bjorka malah komen di video ini 😂,23 jam yang lalu,"['lucu', 'ga', 'sih', 'kalo', 'bjorka', 'malah', 'komen', 'di', 'video', 'ini', '😂']"
@mohramli8045,sumph dri dulu polisi smpek skrng gk ad kualitas nya. gmna mau kualitas. org lulusan rendah dan gk usah pinter. yg penting duit cair bisa jdi polisi.,1 hari yang lalu,"['sumph', 'dri', 'dulu', 'polisi', 'smpek', 'skrng', 'gk', 'ad', 'kualitas', 'nya', '.', 'gmna', 'mau', 'kualitas', '.', 'org', 'lulusan', 'rendah', 'dan', 'gk', 'usah', 'pinter', '.', 'yg', 'penting', 'duit', 'cair', 'bisa', 'jdi', 'polisi', '.']"
@chiesaenrico8820,ladusing wkwkkwkwkw.......,1 hari yang lalu,"['ladusing', 'wkwkkwkwkw', '.......']"
@usut_tuntas,"om ded coba tanya narsumnya,pernah ditangkap fbi / cia belum...",1 hari yang lalu,"['om', 'ded', 'coba', 'tanya', 'narsumnya', ',', 'pernah', 'ditangkap', 'fbi', '/', 'cia', 'belum', '...']"
@febrymecess,coba yg hpnya siomi custom rom dan root absen☠️,1 hari yang lalu,"['coba', 'yg', 'hpnya', 'siomi', 'custom', 'rom', 'dan', 'root', 'absen☠️']"
@dediapage1219,"klo menurut saya penipu bank yg tersebut emang dia yg ditangkap atas nama bjorka... 
dia make nama bjorka... polisi sh ga slah nangkep... 
bjorka asli nya mah blom ketangkep😅",1 hari yang lalu,"['klo', 'menurut', 'saya', 'penipu', 'bank', 'yg', 'tersebut', 'emang', 'dia', 'yg', 'ditangkap', 'atas', 'nama', 'bjorka', '...', 'dia', 'make', 'nama', 'bjorka', '...', 'polisi', 'sh', 'ga', 'slah', 'nangkep', '...', 'bjorka', 'asli', 'nya', 'mah', 'blom', 'ketangkep😅']"
@kyaiustad8531,koq bisa yaa jd pulisi wkwkw,21 jam yang lalu,"['koq', 'bisa', 'yaa', 'jd', 'pulisi', 'wkwkw']"
@dimaslie_,polisi lulusan sma mana paham psikologi😂😂😂,1 hari yang lalu,"['polisi', 'lulusan', 'sma', 'mana', 'paham', 'psikologi😂😂😂']"
@marshaid-m2d,beban doang mana bisa kerja egeeee🤣🤣,14 jam yang lalu,"['beban', 'doang', 'mana', 'bisa', 'kerja', 'egeeee🤣🤣']"
@wellypanata374,"emg benar anak autis lebih pintar.
apalgi diatas kertas atau dunia digital.
pernah membaca artikel atau berita2",22 jam yang lalu,"['emg', 'benar', 'anak', 'autis', 'lebih', 'pintar', '.', 'apalgi', 'diatas', 'kertas', 'atau', 'dunia', 'digital', '.', 'pernah', 'membaca', 'artikel', 'atau', 'berita2']"
@novaardiansyah-f2i,"yg diundang si paling hacker, kyk gak ada bintang tamu lain,,",7 jam yang lalu,"['yg', 'diundang', 'si', 'paling', 'hacker', ',', 'kyk', 'gak', 'ada', 'bintang', 'tamu', 'lain', ',', ',']"
@fauzi28fauzi28-j2g,"narasumber dalam ke adaan tidak aman, bukanya dc adalah intelijen ?",1 hari yang lalu,"['narasumber', 'dalam', 'ke', 'adaan', 'tidak', 'aman', ',', 'bukanya', 'dc', 'adalah', 'intelijen', '?']"
@jualmahal4269,"dugaan ku, nantinya akan ditersangkakan juga kasus terkait kebobolan pdn kominfo... sengaja mengaburkan pelaku aslinya... pelaku aslinya org2 kominfo sendiri utk mencari keuntungan",1 hari yang lalu,"['dugaan', 'ku', ',', 'nantinya', 'akan', 'ditersangkakan', 'juga', 'kasus', 'terkait', 'kebobolan', 'pdn', 'kominfo', '...', 'sengaja', 'mengaburkan', 'pelaku', 'aslinya', '...', 'pelaku', 'aslinya', 'org2', 'kominfo', 'sendiri', 'utk', 'mencari', 'keuntungan']"
@selvibalqis,bahas fufufafa dong om ded 🫠,21 jam yang lalu,"['bahas', 'fufufafa', 'dong', 'om', 'ded', '\U0001fae0']"
@endimagna2743,cek judul komedi nya😂,1 hari yang lalu,"['cek', 'judul', 'komedi', 'nya😂']"
@jesben1813,yg gw paham sih....hacker itu ga semudah itu ketangkep....ngapain juga d tamgkep...harusny kasih penghargaan atau uang untuk jaga dr keamanan cyber kita.....bego yg nangkep untuk d hukum...pencitraan si coklat,2 jam yang lalu,"['yg', 'gw', 'paham', 'sih', '....', 'hacker', 'itu', 'ga', 'semudah', 'itu', 'ketangkep', '....', 'ngapain', 'juga', 'd', 'tamgkep', '...', 'harusny', 'kasih', 'penghargaan', 'atau', 'uang', 'untuk', 'jaga', 'dr', 'keamanan', 'cyber', 'kita', '.....', 'bego', 'yg', 'nangkep', 'untuk', 'd', 'hukum', '...', 'pencitraan', 'si', 'coklat']"
@ririnizka,sudah ku duga,1 hari yang lalu,"['sudah', 'ku', 'duga']"
@sugengimam_qna,seperti nya polisi ga mampu tangkap,1 hari yang lalu,"['seperti', 'nya', 'polisi', 'ga', 'mampu', 'tangkap']"
@amanipadot6858,gak berani bahas ponpes yg ambruk 67 mati sia sia dan yg mati keracunan mbg om botak?? atau lg sibuk urus perceraian??😅😂,20 jam yang lalu,"['gak', 'berani', 'bahas', 'ponpes', 'yg', 'ambruk', '67', 'mati', 'sia', 'sia', 'dan', 'yg', 'mati', 'keracunan', 'mbg', 'om', 'botak', '?', '?', 'atau', 'lg', 'sibuk', 'urus', 'perceraian', '?', '?', '😅😂']"
@kafichanel,"kalian sadar gasih, kalau dia itu kek tau semuanya gua jadi curiga dia yang bjorka kalau asli sih malah bagus🎉",23 jam yang lalu,"['kalian', 'sadar', 'gasih', ',', 'kalau', 'dia', 'itu', 'kek', 'tau', 'semuanya', 'gua', 'jadi', 'curiga', 'dia', 'yang', 'bjorka', 'kalau', 'asli', 'sih', 'malah', 'bagus🎉']"
@badaykecil816,gw prnh ikutan lg di tele. kna 250.rbu😂,1 hari yang lalu,"['gw', 'prnh', 'ikutan', 'lg', 'di', 'tele', '.', 'kna', '250.rbu😂']"
@yamaap_,"maaf aku mau nanya, ada yang mau kopi 😅 kayanya ngantuk bawaannya",22 jam yang lalu,"['maaf', 'aku', 'mau', 'nanya', ',', 'ada', 'yang', 'mau', 'kopi', '😅', 'kayanya', 'ngantuk', 'bawaannya']"
@rikahaqqi2998,"yang pasti polisi di konoha sangat sangat tidak berguna,",2 jam yang lalu,"['yang', 'pasti', 'polisi', 'di', 'konoha', 'sangat', 'sangat', 'tidak', 'berguna', ',']"
@taswanita-m9k,"aku baru aja belajar jd hacker, besok mau praktek coba ah mau hack chanelnya om daddy. ijin ya om ngetes aja.",1 hari yang lalu,"['aku', 'baru', 'aja', 'belajar', 'jd', 'hacker', ',', 'besok', 'mau', 'praktek', 'coba', 'ah', 'mau', 'hack', 'chanelnya', 'om', 'daddy', '.', 'ijin', 'ya', 'om', 'ngetes', 'aja', '.']"
@abuhafidzasymiasymi5093,masih.. percaya...az,1 hari yang lalu,"['masih', '..', 'percaya', '...', 'az']"
@serunikiranasarasvati5774,drama mulu ah pak polisi 😂,13 jam yang lalu,"['drama', 'mulu', 'ah', 'pak', 'polisi', '😂']"
@rakhachanel6018,"pinjol ilegal, judol aja tetep aman jaaya sentosa.... 

preeeeet....... kalo bener nagkep bjorka......",44 menit yang lalu,"['pinjol', 'ilegal', ',', 'judol', 'aja', 'tetep', 'aman', 'jaaya', 'sentosa', '....', 'preeeeet', '.......', 'kalo', 'bener', 'nagkep', 'bjorka', '......']"
@eliesermegapamungkas,terus yang ketangkep siapa? bjirrrka? 😭😂,1 hari yang lalu,"['terus', 'yang', 'ketangkep', 'siapa', '?', 'bjirrrka', '?', '😭😂']"
@seven8559,percaya gk percaya.ada info security cyber pwrbankan di indonesia itu byarany 1m perhari,1 hari yang lalu,"['percaya', 'gk', 'percaya.ada', 'info', 'security', 'cyber', 'pwrbankan', 'di', 'indonesia', 'itu', 'byarany', '1m', 'perhari']"
@alriputra6975,1 thun yang lalu tukang jual es ditangkap kalo gak salah,10 jam yang lalu,"['1', 'thun', 'yang', 'lalu', 'tukang', 'jual', 'es', 'ditangkap', 'kalo', 'gak', 'salah']"
@mediasi-s9e,"mohon info yang real dong, emang pihak polisi ada jago it ya, bukanya masuk nya dari hasil yang penting bayar tidak perduli punya kemampuan atau tidak ya",2 jam yang lalu,"['mohon', 'info', 'yang', 'real', 'dong', ',', 'emang', 'pihak', 'polisi', 'ada', 'jago', 'it', 'ya', ',', 'bukanya', 'masuk', 'nya', 'dari', 'hasil', 'yang', 'penting', 'bayar', 'tidak', 'perduli', 'punya', 'kemampuan', 'atau', 'tidak', 'ya']"
@biasaaja5946,"bjiorka lu tangkep (walaupun kw), bjiorwi kapan?",1 hari yang lalu (diedit),"['bjiorka', 'lu', 'tangkep', '(', 'walaupun', 'kw', ')', ',', 'bjiorwi', 'kapan', '?']"
@loakslim,hat2 dek jangan kepancing ntar kau kena.,1 hari yang lalu,"['hat2', 'dek', 'jangan', 'kepancing', 'ntar', 'kau', 'kena', '.']"
@yoozefool,"dlu jaman gua skolah 2013an tiap pgi bingung pulis bnyk cok di jln raya, naik motor rawan. ajg skrng pada gda coy. mls amat. 

gausa jauh2 permainna cyber wmmwmw",1 hari yang lalu (diedit),"['dlu', 'jaman', 'gua', 'skolah', '2013an', 'tiap', 'pgi', 'bingung', 'pulis', 'bnyk', 'cok', 'di', 'jln', 'raya', ',', 'naik', 'motor', 'rawan', '.', 'ajg', 'skrng', 'pada', 'gda', 'coy', '.', 'mls', 'amat', '.', 'gausa', 'jauh2', 'permainna', 'cyber', 'wmmwmw']"
@nasukiazt,hacker pun mampu memanipulasi,1 hari yang lalu,"['hacker', 'pun', 'mampu', 'memanipulasi']"
@williambahtiar,"hacker"" di pekerjakn di pmerintah buat nangkepin para koruptor, orang"" zolim dsb . di hack wa para pjabat tambang dsb",15 jam yang lalu,"['hacker', ""''"", 'di', 'pekerjakn', 'di', 'pmerintah', 'buat', 'nangkepin', 'para', 'koruptor', ',', 'orang', ""''"", 'zolim', 'dsb', '.', 'di', 'hack', 'wa', 'para', 'pjabat', 'tambang', 'dsb']"
@yhiiitafanny969,"kalo mau tau siapa org , kunci nya 2004 🤡",1 hari yang lalu,"['kalo', 'mau', 'tau', 'siapa', 'org', ',', 'kunci', 'nya', '2004', '🤡']"
@antplayerpro,bukan skimeng. tapi carding 😑😑😑,8 jam yang lalu,"['bukan', 'skimeng', '.', 'tapi', 'carding', '😑😑😑']"
@ninine-9,"jim govendi, hime7 salah satu nama yg gw tau",2 jam yang lalu,"['jim', 'govendi', ',', 'hime7', 'salah', 'satu', 'nama', 'yg', 'gw', 'tau']"
@bollaw5694,"halahh, dari dlu nyari data yang di bocorkan bjorka apa ajah ga ketemu, impact terhadap masyarakat itu apa, efek kebocoran nya nantinya gimana, yang dibahas judul terus, isi draf nya ga ke sebar, curiga bjorka bagian dari orang dalam, hanya pengalihan isu ajah",10 jam yang lalu,"['halahh', ',', 'dari', 'dlu', 'nyari', 'data', 'yang', 'di', 'bocorkan', 'bjorka', 'apa', 'ajah', 'ga', 'ketemu', ',', 'impact', 'terhadap', 'masyarakat', 'itu', 'apa', ',', 'efek', 'kebocoran', 'nya', 'nantinya', 'gimana', ',', 'yang', 'dibahas', 'judul', 'terus', ',', 'isi', 'draf', 'nya', 'ga', 'ke', 'sebar', ',', 'curiga', 'bjorka', 'bagian', 'dari', 'orang', 'dalam', ',', 'hanya', 'pengalihan', 'isu', 'ajah']"
@lynkuromuno,masih nunggu para hacker keluarin aib para koruptor dan kepolisian tiap hari 🍵🍵🍵 kalo polosi ada yang ngide nangkep anak komunitas yang gak bersalah awas aja tuh,1 hari yang lalu (diedit),"['masih', 'nunggu', 'para', 'hacker', 'keluarin', 'aib', 'para', 'koruptor', 'dan', 'kepolisian', 'tiap', 'hari', '🍵🍵🍵', 'kalo', 'polosi', 'ada', 'yang', 'ngide', 'nangkep', 'anak', 'komunitas', 'yang', 'gak', 'bersalah', 'awas', 'aja', 'tuh']"
@dekkings,pahamkan kenapa banyak judol diindo!,1 hari yang lalu,"['pahamkan', 'kenapa', 'banyak', 'judol', 'diindo', '!']"
@unpneumaproject0401,bang lo teralalu bocor sama om ded dy ngulik,14 jam yang lalu,"['bang', 'lo', 'teralalu', 'bocor', 'sama', 'om', 'ded', 'dy', 'ngulik']"
@warung-apresiasi,"menurut gw pribadi cuma bisa ketawa 😂 
pada jaman java sybian mereka pada dimana nama merka 😂 
menurut gw pribadi itu programer ya cuma yk handler alias (yosep karli) dan dzeeb handler alias (diaz).",23 jam yang lalu,"['menurut', 'gw', 'pribadi', 'cuma', 'bisa', 'ketawa', '😂', 'pada', 'jaman', 'java', 'sybian', 'mereka', 'pada', 'dimana', 'nama', 'merka', '😂', 'menurut', 'gw', 'pribadi', 'itu', 'programer', 'ya', 'cuma', 'yk', 'handler', 'alias', '(', 'yosep', 'karli', ')', 'dan', 'dzeeb', 'handler', 'alias', '(', 'diaz', ')', '.']"
@aqieizza3912,bjorka komen dong,12 jam yang lalu,"['bjorka', 'komen', 'dong']"
@cadhai456,ngakak emang ya dengernya..,1 hari yang lalu,"['ngakak', 'emang', 'ya', 'dengernya', '..']"
@yogianggara4679,bukan lo kan bro bjorka nya 😊,11 jam yang lalu,"['bukan', 'lo', 'kan', 'bro', 'bjorka', 'nya', '😊']"
@ghaisanardhiraputra8471,masih ada ya yang nonton nih channel? gila masih kena aje lupada tipu muslihat si mentalist. 😅😂,1 hari yang lalu,"['masih', 'ada', 'ya', 'yang', 'nonton', 'nih', 'channel', '?', 'gila', 'masih', 'kena', 'aje', 'lupada', 'tipu', 'muslihat', 'si', 'mentalist', '.', '😅😂']"
@ariswicaksono2303,heee😂😂😂😂😂,12 jam yang lalu,['heee😂😂😂😂😂']
@amaninindonesia,wa gb... tmn2 ane banyk yg pke 😅,1 hari yang lalu,"['wa', 'gb', '...', 'tmn2', 'ane', 'banyk', 'yg', 'pke', '😅']"
@muhsinmustari2127,bukan dikadalin tetapi emang kadal 😀😀😀,11 jam yang lalu,"['bukan', 'dikadalin', 'tetapi', 'emang', 'kadal', '😀😀😀']"
@megatroops7700,bjorka itu bukan anak muda. tahun 2012 saja sudah merajalela kok dia di dunia cyber,20 jam yang lalu,"['bjorka', 'itu', 'bukan', 'anak', 'muda', '.', 'tahun', '2012', 'saja', 'sudah', 'merajalela', 'kok', 'dia', 'di', 'dunia', 'cyber']"
@andsit,lagi2 alat yg di pake oleh indonesia buatan israel😁,2 jam yang lalu,"['lagi2', 'alat', 'yg', 'di', 'pake', 'oleh', 'indonesia', 'buatan', 'israel😁']"
@mugiyantixx823,bang ajarin  jadi hacker dong😅,14 jam yang lalu,"['bang', 'ajarin', 'jadi', 'hacker', 'dong😅']"
@mugiyantixx823,bang ajarin  jadi hacker dong😅,14 jam yang lalu,"['bang', 'ajarin', 'jadi', 'hacker', 'dong😅']"
